Disaster_ID,Disaster_Type,Location,Magnitude,Date,Fatalities,Economic_Loss_in_Million_$,Buildings collapsed,probability
431,Earthquake,Indonesia,3.409475719,2009,0,416,N/A,N/A
432,Earthquake,Brazil,2.399553106,1996,0,309,N/A,N/A
433,Wildfire,China,1.361335804,2019,2,228,N/A,N/A
434,Hurricane,Japan,1.278105428,2011,1,235,N/A,N/A
435,Tornado,USA,1.234400033,1991,0,119,N/A,N/A
436,Hurricane,Brazil,7.258889041,1991,0,667,N/A,N/A
437,Earthquake,India,3.50607347,2014,5,884,N/A,N/A
438,Earthquake,USA,5.822240615,1993,2,1405,N/A,N/A
439,Earthquake,China,5.097764473,1994,3,1123,N/A,N/A
440,Earthquake,USA,6.877441404,1996,1,1978,N/A,N/A
441,Wildfire,Indonesia,5.633013799,1994,1,268,N/A,N/A
442,Earthquake,USA,5.533056566,1998,1,1537,N/A,N/A
443,Flood,Indonesia,9.993326307,2006,1,788,N/A,N/A
444,Wildfire,India,6.441848126,2014,0,797,N/A,N/A
445,Tornado,Brazil,2.591495349,2012,1,186,N/A,N/A
446,Flood,Brazil,7.299193222,2003,0,774,N/A,N/A
447,Tornado,Indonesia,1.363011023,2018,0,82,N/A,N/A
448,Wildfire,Brazil,8.010440094,2003,1,629,N/A,N/A
449,Earthquake,Indonesia,0.912417002,1990,2,75,N/A,N/A
450,Flood,Indonesia,7.014071348,1996,40,439,N/A,N/A
451,Flood,USA,4.622462913,2009,0,1038,N/A,N/A
452,Tornado,China,7.844251786,1991,23,565,N/A,N/A
453,Earthquake,China,4.077877287,2003,1,966,N/A,N/A
454,Earthquake,Indonesia,4.802032511,1992,0,402,N/A,N/A
455,Earthquake,Brazil,3.650687556,2019,1,669,N/A,N/A
456,Earthquake,USA,2.020757242,2006,2,659,N/A,N/A
457,Earthquake,Japan,3.477942996,2013,1,731,N/A,N/A
458,Tornado,Brazil,2.461562207,2011,3,162,N/A,N/A
459,Flood,USA,6.263580967,2018,0,1563,N/A,N/A
460,Earthquake,India,0.748605829,2013,1,178,N/A,N/A
461,Wildfire,Japan,4.951387771,1990,0,334,N/A,N/A
462,Flood,Indonesia,9.562146817,2016,27,902,N/A,N/A
463,Hurricane,USA,2.763979177,1991,1,541,N/A,N/A
464,Earthquake,Indonesia,6.748553149,2000,0,593,N/A,N/A
465,Flood,Indonesia,8.701217734,1991,29,443,N/A,N/A
466,Hurricane,Brazil,6.996524228,1994,2,840,N/A,N/A
467,Earthquake,Indonesia,2.020313,2011,4,244,N/A,N/A
468,Wildfire,India,3.989566823,2012,2,511,N/A,N/A
469,Tornado,Brazil,8.171444637,2014,36,565,N/A,N/A
470,Hurricane,Brazil,7.19154583,1998,27,904,N/A,N/A
471,Hurricane,Indonesia,8.467085555,2002,35,783,N/A,N/A
472,Wildfire,Japan,5.226702878,2003,1,463,N/A,N/A
473,Wildfire,USA,5.250263414,1998,1,773,N/A,N/A
474,Earthquake,USA,2.383100919,2012,1,861,N/A,N/A
475,Flood,Indonesia,3.188200727,2006,0,213,N/A,N/A
476,Earthquake,USA,3.028457656,2008,0,1035,N/A,N/A
477,Wildfire,Brazil,5.219413858,2001,1,394,N/A,N/A
478,Flood,Japan,7.455600566,2005,31,869,N/A,N/A
479,Wildfire,Japan,4.234016827,1997,2,334,N/A,N/A
480,Wildfire,Indonesia,3.196241166,2005,3,200,N/A,N/A
481,Flood,India,7.69633006,2015,2,1310,N/A,N/A
482,Flood,Japan,9.476126908,2000,0,885,N/A,N/A
483,Tornado,Brazil,6.28999661,2010,1,386,N/A,N/A
484,Flood,Indonesia,2.067802357,2004,2,152,N/A,N/A
485,Wildfire,USA,5.552003203,2005,2,1016,N/A,N/A
486,Earthquake,Brazil,6.930989889,1990,2,794,N/A,N/A
487,Wildfire,USA,9.457774449,2009,21,1755,N/A,N/A
488,Wildfire,India,5.092178821,2019,0,671,N/A,N/A
489,Wildfire,China,4.142449229,2004,2,527,N/A,N/A
490,Hurricane,India,4.650549603,2017,2,1033,N/A,N/A
491,Hurricane,China,3.861046929,2018,1,1182,N/A,N/A
492,Wildfire,Japan,7.923163136,2009,33,800,N/A,N/A
493,Hurricane,Brazil,3.044353538,2002,0,364,N/A,N/A
494,Wildfire,China,5.469461252,2015,2,993,N/A,N/A
495,Flood,Brazil,2.658948099,2019,0,372,N/A,N/A
496,Wildfire,Brazil,6.627653786,2007,0,561,N/A,N/A
497,Hurricane,Indonesia,4.898351255,1992,1,336,N/A,N/A
498,Flood,China,3.790338583,2010,3,654,N/A,N/A
499,Earthquake,USA,6.120252379,2007,0,2085,N/A,N/A
500,Earthquake,Brazil,4.595744221,2019,3,838,N/A,N/A
501,Tornado,China,9.490503766,2010,1,1136,N/A,N/A
502,Earthquake,Japan,0.733449203,2004,1,116,N/A,N/A
503,Hurricane,Indonesia,5.473228925,2017,3,691,N/A,N/A
504,Wildfire,USA,8.201148405,2014,1,1771,N/A,N/A
505,Tornado,USA,9.443754548,1993,0,873,N/A,N/A
506,Flood,Brazil,1.339460795,1999,1,125,N/A,N/A
507,Wildfire,India,5.857077984,1999,1,508,N/A,N/A
508,Earthquake,Japan,2.810045103,2005,2,493,N/A,N/A
509,Tornado,Brazil,8.191877841,2015,1,576,N/A,N/A
510,Earthquake,Brazil,4.184327814,2016,1,702,N/A,N/A
511,Tornado,China,5.78538229,2005,1,561,N/A,N/A
512,Hurricane,USA,1.398919303,2013,2,516,N/A,N/A
513,Wildfire,Japan,9.806893769,1993,0,694,N/A,N/A
514,Wildfire,Indonesia,7.228264729,2015,2,536,N/A,N/A
515,Wildfire,China,8.629709451,2005,21,1278,N/A,N/A
516,Tornado,Indonesia,1.617656423,2014,2,90,N/A,N/A
517,Flood,Brazil,9.033180309,1999,26,722,N/A,N/A
518,Earthquake,Brazil,2.93120919,2011,2,498,N/A,N/A
519,Flood,Japan,5.811663364,2010,1,681,N/A,N/A
520,Earthquake,USA,0.864273544,2014,0,324,N/A,N/A
521,Earthquake,India,3.801404386,1994,2,577,N/A,N/A
522,Wildfire,China,1.62957692,2000,1,220,N/A,N/A
523,Hurricane,Brazil,4.676545218,1994,0,471,N/A,N/A
524,Hurricane,India,5.468179742,1998,1,767,N/A,N/A
525,Tornado,Japan,4.160370515,2016,2,369,N/A,N/A
526,Flood,Indonesia,3.080440972,2017,2,257,N/A,N/A
527,Hurricane,India,2.712763089,2001,2,445,N/A,N/A
528,Hurricane,China,1.793782168,1999,2,357,N/A,N/A
529,Tornado,USA,2.659714087,1993,1,255,N/A,N/A
530,Hurricane,USA,6.131688353,2017,2,2164,N/A,N/A
531,Wildfire,Brazil,9.829271636,1999,22,683,N/A,N/A
532,Earthquake,USA,6.436220135,2004,0,1909,N/A,N/A
533,Flood,China,7.000251624,2008,36,1396,N/A,N/A
534,Flood,Japan,8.768186474,1999,0,943,N/A,N/A
535,Wildfire,China,5.989279508,2006,3,928,N/A,N/A
536,Wildfire,Japan,3.793911816,2015,1,389,N/A,N/A
537,Tornado,Brazil,6.201104492,2018,1,485,N/A,N/A
538,Hurricane,China,9.822533639,2003,0,2257,N/A,N/A
539,Hurricane,Brazil,8.663766958,1997,39,1123,N/A,N/A
540,Tornado,China,7.958983371,2000,32,668,N/A,N/A
541,Tornado,Japan,7.54722718,1998,0,410,N/A,N/A
542,Tornado,Japan,6.509766122,2000,0,388,N/A,N/A
543,Wildfire,Japan,4.257007797,1993,2,293,N/A,N/A
544,Flood,Japan,3.04494231,2003,0,339,N/A,N/A
545,Earthquake,USA,5.151311588,2009,0,1776,N/A,N/A
546,Wildfire,Indonesia,6.471466654,1991,1,246,N/A,N/A
547,Earthquake,Japan,6.893073527,2008,1,1350,N/A,N/A
548,Flood,China,3.340668925,2013,2,605,N/A,N/A
549,Wildfire,Brazil,4.296923868,2010,0,364,N/A,N/A
550,Wildfire,India,5.503946104,2003,1,535,N/A,N/A
551,Flood,Japan,6.947714574,2014,1,872,N/A,N/A
552,Flood,Indonesia,9.066551445,1990,39,480,N/A,N/A
553,Earthquake,China,1.996949206,2016,0,609,N/A,N/A
554,Flood,Brazil,4.236841608,2006,1,416,N/A,N/A
555,Hurricane,Brazil,5.918375674,2004,1,802,N/A,N/A
556,Flood,Indonesia,7.90845774,1995,2,431,N/A,N/A
557,Wildfire,China,9.504310271,1999,1,1188,N/A,N/A
558,Earthquake,India,1.64972996,1990,1,244,N/A,N/A
559,Hurricane,Japan,7.59207992,1993,34,895,N/A,N/A
560,Tornado,India,7.457552425,2000,0,512,N/A,N/A
561,Wildfire,USA,6.347368373,2002,0,1066,N/A,N/A
562,Hurricane,USA,5.451682787,2006,1,1747,N/A,N/A
563,Earthquake,Brazil,5.095291891,2013,1,932,N/A,N/A
564,Earthquake,Brazil,2.384454151,2007,2,380,N/A,N/A
565,Hurricane,Japan,2.516954297,2018,2,498,N/A,N/A
566,Earthquake,Japan,3.764301041,1991,1,466,N/A,N/A
567,Flood,Indonesia,1.746858133,2010,2,129,N/A,N/A
568,Earthquake,China,4.493228355,2018,0,1377,N/A,N/A
569,Earthquake,USA,4.908019886,2000,1,1352,N/A,N/A
570,Wildfire,India,1.408384576,2000,1,138,N/A,N/A
571,Tornado,India,9.612812254,2012,3,833,N/A,N/A
572,Earthquake,Indonesia,6.808220547,2018,1,872,N/A,N/A
573,Flood,Brazil,6.502424776,2007,0,718,N/A,N/A
574,Tornado,Brazil,8.509469231,1993,22,404,N/A,N/A
575,Wildfire,USA,6.245037501,2007,1,1220,N/A,N/A
576,Earthquake,Indonesia,2.188804578,1998,2,188,N/A,N/A
577,Wildfire,China,4.610960958,2009,1,751,N/A,N/A
578,Wildfire,Brazil,4.052339983,2014,1,384,N/A,N/A
579,Wildfire,Indonesia,2.935392632,2019,2,219,N/A,N/A
580,Flood,Brazil,5.505853969,2007,3,609,N/A,N/A
581,Tornado,Brazil,1.569331307,1991,0,73,N/A,N/A
582,Tornado,Indonesia,9.512058034,2010,40,469,N/A,N/A
583,Tornado,China,5.354084144,2010,0,658,N/A,N/A
584,Tornado,India,9.504560974,1991,22,485,N/A,N/A
585,Wildfire,Indonesia,6.074334464,1990,1,221,N/A,N/A
586,Tornado,USA,7.227754949,2018,0,1173,N/A,N/A
587,Earthquake,Japan,2.370323453,1991,2,270,N/A,N/A
588,Earthquake,Brazil,1.898671447,2013,2,362,N/A,N/A
589,Earthquake,Indonesia,5.147180653,2010,1,669,N/A,N/A
590,Tornado,China,9.482285858,2015,0,1234,N/A,N/A
591,Hurricane,USA,6.760879615,1994,1,1570,N/A,N/A
592,Hurricane,India,1.537348152,2014,2,355,N/A,N/A
593,Earthquake,Brazil,3.639632783,2010,2,651,N/A,N/A
594,Wildfire,India,7.348895125,1993,20,624,N/A,N/A
595,Flood,USA,9.751913125,1991,0,1532,N/A,N/A
596,Earthquake,India,5.684553589,2006,0,1219,N/A,N/A
597,Tornado,Brazil,7.456056971,1993,28,368,N/A,N/A
598,Tornado,China,2.22513553,1999,1,190,N/A,N/A
599,Wildfire,Indonesia,6.493249653,2005,3,380,N/A,N/A
600,Flood,Indonesia,7.224184049,2013,31,588,N/A,N/A
601,Wildfire,India,2.255357102,1995,2,186,N/A,N/A
602,Tornado,USA,1.366975215,2019,0,224,N/A,N/A
603,Tornado,India,1.054204172,2003,2,83,N/A,N/A
604,Wildfire,Japan,1.365638823,2006,0,125,N/A,N/A
605,Earthquake,India,5.367431682,1998,2,872,N/A,N/A
606,Hurricane,Brazil,9.462995789,2014,30,1450,N/A,N/A
607,Tornado,USA,7.314047372,1992,37,704,N/A,N/A
608,Earthquake,Indonesia,1.62401121,2002,2,177,N/A,N/A
609,Hurricane,USA,4.849663395,2019,1,1779,N/A,N/A
610,Hurricane,India,2.859908421,2012,2,565,N/A,N/A
611,Flood,Brazil,6.942223986,2017,2,901,N/A,N/A
612,Earthquake,Indonesia,5.774080974,2011,2,665,N/A,N/A
613,Wildfire,USA,6.494619502,2012,1,1379,N/A,N/A
614,Hurricane,Brazil,4.236756579,2007,1,624,N/A,N/A
615,Wildfire,USA,5.183645997,2007,1,855,N/A,N/A
616,Flood,China,5.343281325,2002,1,824,N/A,N/A
617,Hurricane,Indonesia,3.509725572,2018,1,470,N/A,N/A
618,Earthquake,Japan,2.106221174,1993,1,295,N/A,N/A
619,Hurricane,India,7.870545101,2009,2,1523,N/A,N/A
620,Flood,USA,4.950287792,2018,0,1289,N/A,N/A
621,Earthquake,Brazil,1.259348986,2015,0,243,N/A,N/A
622,Tornado,USA,4.190379548,2016,2,671,N/A,N/A
623,Earthquake,Japan,6.869786628,1998,1,947,N/A,N/A
624,Flood,Indonesia,9.260922103,2002,2,660,N/A,N/A
625,Flood,China,7.955343742,1990,2,971,N/A,N/A
626,Tornado,India,7.475726417,2014,3,679,N/A,N/A
627,Flood,USA,5.332961785,2008,0,1184,N/A,N/A
628,Hurricane,India,9.462854996,2012,2,1901,N/A,N/A
629,Wildfire,Indonesia,1.583092945,2016,3,108,N/A,N/A
630,Flood,Japan,5.228158075,2001,0,510,N/A,N/A
631,Tornado,Brazil,8.227135022,2007,0,490,N/A,N/A
632,Wildfire,Brazil,7.372588003,2009,0,647,N/A,N/A
633,Tornado,USA,6.259675872,2002,2,691,N/A,N/A
634,Earthquake,China,2.079661568,2009,1,628,N/A,N/A
635,Wildfire,Japan,5.634309893,1991,0,345,N/A,N/A
636,Earthquake,USA,5.135030366,2009,2,1624,N/A,N/A
637,Hurricane,Indonesia,7.956012276,2019,3,995,N/A,N/A
638,Tornado,China,7.629453788,1997,21,604,N/A,N/A
639,Tornado,China,9.806850327,1992,0,798,N/A,N/A
640,Earthquake,Indonesia,2.068771553,2015,3,266,N/A,N/A
641,Earthquake,USA,3.585910562,2011,1,1432,N/A,N/A
642,Wildfire,India,7.221368738,2006,23,796,N/A,N/A
643,Hurricane,Indonesia,8.250450262,2008,33,867,N/A,N/A
644,Earthquake,Japan,6.098968981,1997,0,860,N/A,N/A
645,Earthquake,India,3.382996503,1991,0,435,N/A,N/A
646,Earthquake,India,5.644969418,1990,3,732,N/A,N/A
647,Tornado,USA,9.164339074,1999,0,954,N/A,N/A
648,Hurricane,India,7.587194509,1997,1,1206,N/A,N/A
649,Earthquake,Japan,1.484499837,2004,0,271,N/A,N/A
650,Wildfire,Brazil,2.906221172,2006,0,244,N/A,N/A
651,Flood,Japan,2.384352709,2008,1,281,N/A,N/A
652,Earthquake,USA,6.912631615,1996,1,1988,N/A,N/A
653,Hurricane,USA,6.755874268,2014,0,2542,N/A,N/A
654,Flood,Brazil,5.094725914,2005,1,561,N/A,N/A
655,Flood,India,1.502803975,1995,3,167,N/A,N/A
656,Tornado,Indonesia,8.216514021,2005,0,378,N/A,N/A
657,Earthquake,Brazil,5.067713004,1990,1,496,N/A,N/A
658,Wildfire,Japan,2.521920074,1994,1,180,N/A,N/A
659,Earthquake,India,2.512753139,2016,1,561,N/A,N/A
660,Wildfire,Japan,7.772652559,2018,0,857,N/A,N/A
661,Flood,USA,6.415066643,1991,2,1030,N/A,N/A
662,Flood,USA,3.035052675,2008,1,726,N/A,N/A
663,Tornado,USA,5.251060917,1995,1,553,N/A,N/A
664,Hurricane,USA,2.788212128,1997,1,777,N/A,N/A
665,Tornado,China,9.351297504,1992,25,784,N/A,N/A
666,Tornado,China,1.207430838,2007,1,117,N/A,N/A
667,Flood,Brazil,5.574622628,2000,3,545,N/A,N/A
668,Tornado,Japan,4.811983221,2018,1,463,N/A,N/A
669,Wildfire,Brazil,3.191456873,2015,2,324,N/A,N/A
670,Hurricane,China,4.494584765,2016,3,1428,N/A,N/A
671,Tornado,Brazil,9.629124979,2003,24,543,N/A,N/A
672,Wildfire,Japan,6.847327642,2017,1,849,N/A,N/A
673,Tornado,India,4.485110097,2009,1,373,N/A,N/A
674,Wildfire,Brazil,5.114062363,1996,0,352,N/A,N/A
675,Tornado,Brazil,9.136861461,1998,1,493,N/A,N/A
676,Earthquake,China,6.47334755,2019,3,2161,N/A,N/A
677,Wildfire,USA,4.926612853,1992,2,679,N/A,N/A
678,Tornado,USA,9.200292024,2008,32,1283,N/A,N/A
679,Tornado,Brazil,7.57058381,2002,33,410,N/A,N/A
680,Flood,Brazil,7.419724171,2007,24,856,N/A,N/A
681,Hurricane,India,7.581826431,1998,1,1080,N/A,N/A
682,Flood,China,7.657837554,2004,27,1241,N/A,N/A
683,Earthquake,India,5.622777071,1994,1,880,N/A,N/A
684,Hurricane,Brazil,7.200864062,2012,39,1212,N/A,N/A
685,Hurricane,China,5.139574783,2001,1,1149,N/A,N/A
686,Flood,Japan,9.700148433,2015,40,1343,N/A,N/A
687,Flood,Brazil,5.265414033,1996,2,391,N/A,N/A
688,Hurricane,China,9.558931166,2007,2,2492,N/A,N/A
689,Earthquake,USA,3.944284858,2017,1,1679,N/A,N/A
690,Wildfire,China,3.188713047,1992,0,330,N/A,N/A
691,Flood,Indonesia,8.817719963,2015,1,718,N/A,N/A
692,Earthquake,Brazil,1.472788173,1997,1,176,N/A,N/A
693,Hurricane,India,6.032356259,2005,5,1078,N/A,N/A
694,Earthquake,India,6.595050618,1996,1,1122,N/A,N/A
695,Earthquake,Brazil,4.469466032,2009,0,790,N/A,N/A
696,Flood,USA,7.876792618,2013,37,2002,N/A,N/A
697,Hurricane,China,8.980504911,2006,0,2257,N/A,N/A
698,Earthquake,India,2.007505619,1996,2,315,N/A,N/A
699,Wildfire,Brazil,6.558686362,1997,0,406,N/A,N/A
700,Flood,Brazil,2.979309297,2007,1,290,N/A,N/A
701,Tornado,Brazil,3.154476928,2003,2,198,N/A,N/A
702,Wildfire,USA,3.783706654,2011,1,713,N/A,N/A
703,Tornado,Japan,9.500099034,2010,1,754,N/A,N/A
704,Tornado,USA,5.079931625,1992,0,524,N/A,N/A
705,Hurricane,China,7.847585492,2008,0,1835,N/A,N/A
706,Wildfire,Brazil,7.42264667,2019,1,719,N/A,N/A
707,Hurricane,Indonesia,2.399074148,2014,2,290,N/A,N/A
708,Flood,India,3.888736167,2016,2,618,N/A,N/A
709,Tornado,Indonesia,7.419509273,2004,28,309,N/A,N/A
710,Hurricane,India,3.125172526,2005,2,533,N/A,N/A
711,Flood,India,2.801679501,2012,1,448,N/A,N/A
712,Flood,China,7.689317768,1996,40,1133,N/A,N/A
713,Tornado,USA,7.881198625,1998,21,938,N/A,N/A
714,Hurricane,China,2.273298206,1990,2,403,N/A,N/A
715,Earthquake,Indonesia,2.168101357,2007,1,260,N/A,N/A
716,Flood,USA,2.448084955,2019,1,673,N/A,N/A
717,Wildfire,China,5.75649811,2000,0,686,N/A,N/A
718,Hurricane,Indonesia,9.339686933,2015,40,1032,N/A,N/A
719,Flood,Indonesia,1.698271411,2013,3,144,N/A,N/A
720,Earthquake,Indonesia,2.873240899,2014,1,387,N/A,N/A
721,Tornado,China,7.998075245,2005,37,774,N/A,N/A
722,Flood,USA,7.373803806,1995,0,1383,N/A,N/A
723,Tornado,USA,5.533363445,2014,0,919,N/A,N/A
724,Earthquake,USA,5.46273662,2008,1,1970,N/A,N/A
725,Flood,China,7.990474292,1993,0,1025,N/A,N/A
726,Tornado,Brazil,2.495411289,2017,2,187,N/A,N/A
727,Earthquake,Japan,5.081242431,2007,1,828,N/A,N/A
728,Hurricane,Indonesia,8.615329536,2017,1,1021,N/A,N/A
729,Tornado,Japan,4.220301817,2007,1,284,N/A,N/A
730,Wildfire,India,6.862952779,2007,3,753,N/A,N/A
731,Earthquake,India,1.562180442,2016,4,348,N/A,N/A
732,Hurricane,Japan,6.840068787,1999,2,997,N/A,N/A
733,Wildfire,Japan,6.601117466,2018,1,822,N/A,N/A
734,Tornado,Japan,2.413369483,2009,1,168,N/A,N/A
735,Flood,Brazil,1.724652311,2017,0,217,N/A,N/A
736,Tornado,China,1.09782986,2016,1,125,N/A,N/A
737,Earthquake,China,2.268149284,2006,2,612,N/A,N/A
738,Earthquake,India,2.206810284,1999,0,401,N/A,N/A
739,Wildfire,China,8.01782662,2010,0,1283,N/A,N/A
740,Earthquake,India,5.391837345,2000,4,862,N/A,N/A
741,Earthquake,Japan,5.344866354,1998,1,794,N/A,N/A
742,Earthquake,India,6.464636773,2013,1,1450,N/A,N/A
743,Earthquake,Japan,6.990802175,2004,1,1076,N/A,N/A
744,Flood,China,2.733882595,2012,1,502,N/A,N/A
745,Flood,Japan,6.172804882,1997,0,575,N/A,N/A
746,Flood,Indonesia,4.048411725,2018,1,356,N/A,N/A
747,Hurricane,Japan,8.963354158,2014,35,1684,N/A,N/A
748,Flood,Japan,7.451388283,2006,0,928,N/A,N/A
749,Tornado,Brazil,3.151985849,1991,1,126,N/A,N/A
750,Flood,USA,3.044604376,1994,1,557,N/A,N/A
751,Wildfire,Japan,7.478043797,1992,35,486,N/A,N/A
752,Tornado,India,8.050237763,2019,3,850,N/A,N/A
753,Tornado,China,1.521277527,1997,1,123,N/A,N/A
754,Tornado,India,1.02173928,2001,3,70,N/A,N/A
755,Hurricane,India,7.728758472,2005,40,1335,N/A,N/A
756,Flood,India,6.708609799,2004,1,802,N/A,N/A
757,Earthquake,Indonesia,2.486367799,2000,1,258,N/A,N/A
758,Earthquake,Brazil,2.576572672,2014,1,418,N/A,N/A
759,Earthquake,Brazil,1.83125678,2017,2,323,N/A,N/A
760,Flood,India,9.020942228,1990,37,758,N/A,N/A
761,Earthquake,Japan,3.663627265,1993,0,433,N/A,N/A
762,Earthquake,China,2.801647036,2004,1,713,N/A,N/A
763,Tornado,Brazil,5.223223916,2001,3,295,N/A,N/A
764,Flood,China,1.466419912,2002,1,237,N/A,N/A
765,Tornado,USA,4.681346466,2008,0,684,N/A,N/A
766,Earthquake,China,0.967036294,2001,1,238,N/A,N/A
767,Hurricane,India,9.840966518,2004,1,1851,N/A,N/A
768,Flood,Indonesia,8.268619791,2016,4,681,N/A,N/A
769,Hurricane,USA,9.367516031,2003,1,2698,N/A,N/A
770,Earthquake,Indonesia,6.900753849,2015,0,979,N/A,N/A
771,Wildfire,Indonesia,3.654633941,2006,2,216,N/A,N/A
772,Wildfire,Brazil,6.161358781,2016,3,669,N/A,N/A
773,Wildfire,USA,9.703702442,2018,33,2028,N/A,N/A
774,Wildfire,China,4.142719675,2013,1,699,N/A,N/A
775,Tornado,Brazil,8.41282059,2012,35,609,N/A,N/A
776,Tornado,Brazil,1.337214941,1996,0,71,N/A,N/A
777,Hurricane,India,1.031785584,1993,1,131,N/A,N/A
778,Tornado,Indonesia,2.849609488,1994,5,96,N/A,N/A
779,Flood,China,8.915485791,2003,1,1357,N/A,N/A
780,Wildfire,Brazil,4.21850063,1996,2,302,N/A,N/A
781,Hurricane,China,1.526910043,2014,2,425,N/A,N/A
782,Hurricane,Indonesia,1.098799867,1993,0,86,N/A,N/A
783,Hurricane,Japan,2.18795801,1999,0,302,N/A,N/A
784,Wildfire,India,4.514164324,1999,2,414,N/A,N/A
785,Wildfire,Japan,6.918024157,1992,0,506,N/A,N/A
786,Earthquake,China,3.952269916,2014,0,1141,N/A,N/A
787,Earthquake,Japan,3.153084168,2012,0,581,N/A,N/A
788,Hurricane,Japan,8.355126103,1994,21,950,N/A,N/A
789,Tornado,Brazil,1.327140501,1993,1,57,N/A,N/A
790,Tornado,Indonesia,7.804778915,2016,29,406,N/A,N/A
791,Hurricane,USA,9.868724435,1999,0,2499,N/A,N/A
792,Wildfire,India,7.327784579,2005,2,757,N/A,N/A
793,Tornado,India,2.582116433,1994,1,161,N/A,N/A
794,Tornado,USA,2.857383279,2019,0,508,N/A,N/A
795,Wildfire,Japan,9.096584213,2010,0,872,N/A,N/A
796,Earthquake,Japan,6.955740603,1994,1,972,N/A,N/A
797,Flood,Japan,6.977613339,2007,1,861,N/A,N/A
798,Wildfire,India,1.928670482,2004,2,206,N/A,N/A
799,Hurricane,Japan,6.217681622,2019,2,1351,N/A,N/A
800,Earthquake,Japan,2.482452523,1991,1,316,N/A,N/A
801,Flood,Brazil,8.03744235,1991,32,562,N/A,N/A
802,Tornado,India,8.829350967,1998,39,614,N/A,N/A
803,Wildfire,India,5.293276178,1995,0,430,N/A,N/A
804,Hurricane,Brazil,3.897774837,2005,0,509,N/A,N/A
805,Tornado,China,2.200806095,2000,3,219,N/A,N/A
806,Tornado,Japan,1.726827953,2016,0,159,N/A,N/A
807,Earthquake,Brazil,5.009292144,2001,1,713,N/A,N/A
808,Hurricane,Indonesia,2.819067449,2011,3,311,N/A,N/A
809,Flood,USA,4.006223503,1999,1,734,N/A,N/A
810,Wildfire,USA,5.170473015,1997,0,703,N/A,N/A
811,Hurricane,Japan,9.129756451,2013,0,1640,N/A,N/A
812,Wildfire,Indonesia,4.138162066,2001,2,202,N/A,N/A
813,Wildfire,USA,8.065271951,2003,0,1431,N/A,N/A
814,Wildfire,Indonesia,4.019201213,2019,3,278,N/A,N/A
815,Hurricane,Brazil,8.574382803,2016,37,1599,N/A,N/A
816,Hurricane,Japan,8.514064776,2005,0,1412,N/A,N/A
817,Earthquake,Indonesia,4.355647537,1994,2,338,N/A,N/A
818,Earthquake,Brazil,2.563175846,2015,2,482,N/A,N/A
819,Earthquake,Japan,6.202470799,2010,1,1144,N/A,N/A
820,Hurricane,USA,6.654850949,1990,0,1482,N/A,N/A
821,Hurricane,Indonesia,7.854166006,1997,1,603,N/A,N/A
822,Tornado,Indonesia,6.914646026,2009,1,307,N/A,N/A
823,Hurricane,Indonesia,9.716597341,2011,28,1149,N/A,N/A
824,Hurricane,Brazil,6.475893756,1993,3,715,N/A,N/A
825,Hurricane,India,5.319679351,2002,1,934,N/A,N/A
826,Tornado,India,8.460548042,1999,30,593,N/A,N/A
827,Tornado,Japan,3.854630601,2016,0,304,N/A,N/A
828,Tornado,Indonesia,5.823132473,2012,3,267,N/A,N/A
829,Tornado,Brazil,4.637400585,2009,0,293,N/A,N/A
830,Flood,Brazil,5.4886522,2014,0,720,N/A,N/A
831,Flood,China,1.543322264,2000,1,239,N/A,N/A
832,Flood,Japan,5.122288481,2006,0,549,N/A,N/A
833,Flood,Indonesia,7.574293576,1995,0,447,N/A,N/A
834,Tornado,India,3.370460974,2003,0,243,N/A,N/A
835,Flood,India,6.593756169,2012,2,988,N/A,N/A
836,Hurricane,China,9.252706008,1998,21,1964,N/A,N/A
837,Wildfire,USA,3.54445611,2013,1,644,N/A,N/A
838,Hurricane,Indonesia,1.670896162,2019,0,224,N/A,N/A
839,Hurricane,Japan,5.364201853,2017,0,998,N/A,N/A
840,Hurricane,Indonesia,5.314859465,2000,3,476,N/A,N/A
841,Wildfire,Japan,1.339214304,2017,1,167,N/A,N/A
842,Hurricane,China,9.848707735,2004,40,2311,N/A,N/A
843,Earthquake,Japan,6.194203017,1990,0,792,N/A,N/A
844,Hurricane,India,7.547877764,2015,1,1609,N/A,N/A
845,Flood,Indonesia,7.715653217,2005,29,611,N/A,N/A
846,Wildfire,Brazil,6.937030066,2014,0,703,N/A,N/A
847,Hurricane,India,7.46867388,1993,4,1048,N/A,N/A
848,Tornado,China,7.607668392,1998,31,676,N/A,N/A
849,Earthquake,USA,4.576484266,1993,0,1124,N/A,N/A
850,Earthquake,Brazil,4.890146201,2015,3,921,N/A,N/A
851,Wildfire,Indonesia,6.281372371,1999,2,319,N/A,N/A
852,Tornado,Brazil,9.795734756,2011,25,688,N/A,N/A
853,Tornado,USA,2.87968661,2015,0,463,N/A,N/A
854,Flood,India,4.761136478,2003,2,597,N/A,N/A
855,Hurricane,Japan,6.362548635,1999,1,855,N/A,N/A
856,Tornado,Brazil,2.4039892,1992,2,110,N/A,N/A
857,Hurricane,Japan,6.012547794,1991,1,719,N/A,N/A
858,Wildfire,Indonesia,5.284222095,2009,5,355,N/A,N/A
859,Tornado,Brazil,4.503623017,2015,0,312,N/A,N/A
860,Hurricane,Indonesia,2.848555209,2000,3,274,N/A,N/A
